project_id,name,url,category,subcategory,location,status,goal,pledged,funded_percentage,backers,funded_date,levels,reward_levels,updates,comments,duration
1605592764,Ventures of Fate,http://www.kickstarter.com/projects/1865061245/ventures-of-fate,Games,Board & Card Games,"Spring Lake, MI",failed,2800.0,0.0,0.0,0,2012-05-19 00:30:00+00:00,7,"$5,$10,$20,$25,$60,$120,$200",0,0,22.96
1612174712,Dogs of War game design project!,http://www.kickstarter.com/projects/2103913595/dogs-of-war-game-design-project,Games,Board & Card Games,"Manitou Springs, CO",failed,3500.0,0.0,0.0,0,2012-05-31 00:03:22+00:00,10,"$1,$10,$15,$25,$100,$175,$350,$500,$1,000,$2,500",3,0,30.0
1615876688,Advanced Encounters: Alternate Objectives,http://www.kickstarter.com/projects/matthewjhanson/advanced-encounters-alternate-objectives,Games,Board & Card Games,"Minneapolis, MN",successful,500.0,2428.0,4.85532,193,2012-04-17 04:59:00+00:00,7,"$5,$15,$25,$35,$50,$100,$500",7,8,31.06
1628185648,Zion the Trading Card Game,http://www.kickstarter.com/projects/1924990038/zion-the-trading-card-game,Games,Board & Card Games,"Lake City, FL",failed,2000.0,126.0,0.063,4,2011-04-07 19:22:10+00:00,4,"$1,$25,$50,$100",0,1,45.96
1629962256,Laugh Riot! The Comedy-Improv Card Game 11/2009,http://www.kickstarter.com/projects/945397584/laugh-riot-the-comedy-improv-card-game-11-2009,Games,Board & Card Games,Not Available,successful,22.0,52.0,2.363636364,2,2009-11-17 05:00:00+00:00,5,"$22,$30,$50,$75,$100",1,2,14.51
1633049432,"New Fire, the Aztec-inspired RPG",http://www.kickstarter.com/projects/1089664561/new-fire-the-aztec-inspired-rpg,Games,Board & Card Games,"Santa Barbara, CA",successful,3000.0,11109.0,3.703,315,2012-06-01 07:00:46+00:00,16,"$1,$15,$30,$30,$50,$70,$100,$150,$200,$200,$200,$250,$300,$300,$400,$500",12,34,30.0
1637085094,Faggles to Faggles,http://www.kickstarter.com/projects/bryanews/faggles-to-faggles,Games,Board & Card Games,"Washington, DC",successful,3500.0,3856.0,1.101625714,59,2012-01-03 03:36:32+00:00,4,"$20,$50,$200,$1,000",8,4,60.04
1637170154,"Welcome to Mortiston, USA: An All American Zombie Apocalypse",http://www.kickstarter.com/projects/ScryingEyeGames/welcome-to-mortiston-usa-an-all-american-zombie-ap,Games,Board & Card Games,"Madison, WI",successful,945.0,3456.0,3.657142857,55,2012-05-21 04:00:00+00:00,12,"$5,$10,$25,$35,$50,$75,$90,$100,$100,$130,$150,$170",32,29,19.34
1641367876,Puzzle Me! - A Family-Friendly Board Game,http://www.kickstarter.com/projects/brainstormers/puzzle-me-a-family-friendly-board-game,Games,Board & Card Games,"Los Angeles, CA",successful,5000.0,6501.0,1.3002,299,2012-01-31 16:13:24+00:00,10,"$1,$5,$15,$25,$50,$100,$250,$500,$1,000,$5,000",18,66,60.0
1643026991,Command Combat: American Civil War miniatures and board game,http://www.kickstarter.com/projects/1311181984/american-civil-war-miniatures-and-board-game,Games,Board & Card Games,"Burbank, CA",failed,5000.0,991.0,0.1982,17,2011-10-01 03:59:00+00:00,11,"$1,$10,$20,$30,$45,$80,$100,$250,$500,$1,000,$2,000",4,1,45.47
1646505393,Mass Transit II Poster Map,http://www.kickstarter.com/projects/mapmaker/mass-transit-ii-poster-map,Games,Board & Card Games,"Lake City, PA",successful,2500.0,4093.0,1.6372,134,2010-06-09 03:59:00+00:00,6,"$14,$28,$42,$100,$150,$1,000",15,6,24.56
1650378690,Karmaras Baroque Themed Deck,http://www.kickstarter.com/projects/redhubcap/karmaras-baroque-themed-deck,Games,Board & Card Games,"Athens, GA",live,2500.0,0.0,0.0,0,2012-07-22 12:12:14+00:00,7,"$25,$35,$50,$70,$85,$130,$175",0,0,60.0
1652689572,Drakodex Laser-Cut Game Miniatures,http://www.kickstarter.com/projects/130721192/drakodex-laser-cut-game-miniatures,Games,Board & Card Games,"Menlo Park, CA",live,2600.0,833.0,0.320384615,21,2012-06-17 19:17:37+00:00,6,"$20,$40,$75,$160,$400,$1,500",0,1,30.0
1657571567,KOOBA: A totally unique new game of skill,http://www.kickstarter.com/projects/1775526235/kooba-a-totally-unique-new-game-of-skill,Games,Board & Card Games,"San Francisco, CA",successful,3000.0,3327.0,1.109,48,2010-08-28 03:59:00+00:00,4,"$10,$60,$100,$250",25,16,45.47
1663749110,The Stork - Deliver the Package. Change Your Life.,http://www.kickstarter.com/projects/1679934955/the-stork-deliver-the-package-change-your-life,Games,Board & Card Games,"Austin, TX",successful,1100.0,1410.0,1.281818182,61,2011-02-28 19:07:46+00:00,2,"$10,$25",18,1,30.0
1673007473,The Duke,http://www.kickstarter.com/projects/450703636/the-duke,Games,Board & Card Games,"Seattle, WA",live,15000.0,2319.0,0.1546,39,2012-07-01 06:59:00+00:00,13,"$5,$15,$30,$45,$60,$70,$100,$125,$150,$175,$250,$500,$1,000",0,8,31.71
1676812627,Outdoor Community Ping Pong Table - LES NYC,http://www.kickstarter.com/projects/855466373/outdoor-community-ping-pong-table-les-nyc-0,Games,Board & Card Games,"New York, NY",failed,4200.0,2145.0,0.510714286,19,2010-05-16 21:00:00+00:00,10,"$5,$25,$30,$50,$75,$80,$90,$100,$105,$300",2,0,11.06
1678207784,Eaten By Zombies! In Cahoots Deckbuilding To Die For Game,http://www.kickstarter.com/projects/maydaygames/eaten-by-zombies-in-cahoots-deckbuilding-to-die-fo,Games,Board & Card Games,"Layton, UT",successful,4000.0,20104.0,5.025875,566,2012-05-01 23:13:07+00:00,10,"$12,$17,$25,$32,$45,$60,$100,$175,$200,$300",13,162,34.0
1690307400,Chess Class at a new school,http://www.kickstarter.com/projects/2070774014/chess-class-at-a-new-school,Games,Board & Card Games,Not Available,failed,10000.0,0.0,0.0,0,2010-08-24 09:45:00+00:00,7,"$1,$50,$100,$200,$300,$500,$1,000",0,0,44.25
1694202101,"Fealty: A Quick, Fun, Strategic Board Game",http://www.kickstarter.com/projects/1889906682/fealty-a-quick-fun-strategic-board-game,Games,Board & Card Games,"Arlington, MA",successful,10000.0,15138.0,1.513777,261,2011-08-27 16:22:04+00:00,14,"$10,$10,$20,$35,$45,$65,$65,$90,$100,$160,$160,$320,$800,$1,250",11,4,30.0
1703543645,2012 Origins Commemorative Poker Deck,http://www.kickstarter.com/projects/994700393/2012-origins-commemorative-poker-deck,Games,Board & Card Games,"Scottsdale, AZ",failed,8000.0,2601.0,0.325125,17,2012-03-29 03:56:29+00:00,8,"$10,$25,$30,$50,$100,$295,$350,$1,000",6,0,20.96
1707127665,Open Gateways (where 4E means &quot;For Everyone&quot;),http://www.kickstarter.com/projects/spot/open-gateways-where-4e-means-for-everyone,Games,Board & Card Games,"Minneapolis, MN",failed,2500.0,1666.0,0.6664,22,2011-09-07 04:37:16+00:00,10,"$1,$10,$25,$40,$50,$100,$150,$250,$500,$1,000",4,0,60.0
1710487491,Road to Enlightenment,http://www.kickstarter.com/projects/177499259/road-to-enlightenment,Games,Board & Card Games,"Columbus, OH",successful,10000.0,27685.0,2.768467,341,2012-05-31 03:50:00+00:00,12,"$5,$25,$40,$65,$70,$85,$195,$250,$1,000,$1,000,$1,000,$1,000",18,42,26.24
1718092244,Super Showdown! -A game from the golden age of comics,http://www.kickstarter.com/projects/trevorcram/super-showdown-a-game-from-the-golden-age-of-comic,Games,Board & Card Games,"Salt Lake City, UT",successful,500.0,8624.0,17.248,402,2011-10-09 05:59:00+00:00,5,"$15,$25,$50,$150,$150",23,41,21.17
1733322046,No Security: Horror Scenarios in the Great Depression,http://www.kickstarter.com/projects/159466030/no-security-horror-scenarios-in-the-great-depressi,Games,Board & Card Games,"Springfield, MO",live,1500.0,4347.0,2.898,135,2012-06-24 20:22:15+00:00,9,"$1,$5,$10,$15,$20,$25,$50,$100,$250",6,19,30.0
1737078581,YerTurn! - The Charades Board Game For Children,http://www.kickstarter.com/projects/sawyersparks/yerturn-the-game-with-dough,Games,Board & Card Games,"Bloomington, IN",failed,6800.0,2847.0,0.418676471,72,2012-03-15 15:39:48+00:00,10,"$5,$10,$15,$25,$50,$100,$175,$600,$1,000,$1,500",4,7,34.96
1742776522,Knock Down Barns - You Can Always Build Again,http://www.kickstarter.com/projects/1728508334/knock-down-barns-you-can-always-build-again,Games,Board & Card Games,"Chicago, IL",successful,5700.0,14401.0,2.526491228,262,2012-04-29 20:49:35+00:00,8,"$2,$5,$25,$40,$80,$85,$170,$2,500",17,25,59.96
1746429991,Queen Squared Project,http://www.kickstarter.com/projects/queensquared/queen-squared-project,Games,Board & Card Games,"Long Beach, CA",live,3000.0,100.0,0.033333333,1,2012-07-02 23:51:31+00:00,4,"$65,$85,$100,$250",0,0,30.0
1747300347,SAVE LIVES - HELP YOUNG PEOPLE STAY OFF DRUGS!!!,http://www.kickstarter.com/projects/1415575750/live-it-up-a-game-about-drugs-and-consequences,Games,Board & Card Games,"Los Angeles, CA",failed,12500.0,278.0,0.02224,8,2012-04-20 15:27:40+00:00,10,"$1,$15,$30,$40,$60,$100,$250,$500,$1,000,$2,500",4,0,58.96
1749025629,Attacks of Opportunity,http://www.kickstarter.com/projects/2067825909/attacks-of-opportunity,Games,Board & Card Games,"Jonesboro, AR",successful,2800.0,3178.0,1.135,85,2012-05-03 00:48:59+00:00,8,"$10,$25,$30,$35,$35,$50,$50,$90",14,18,20.0
1753342679,Fleet - Build your fleet and master the high seas!,http://www.kickstarter.com/projects/167427101/fleet-build-your-fleet-and-master-the-high-seas,Games,Board & Card Games,"Oxford, MI",successful,6000.0,37860.0,6.310003333,1172,2012-04-27 23:00:00+00:00,9,"$20,$23,$25,$45,$60,$90,$90,$500,$1,000",16,104,57.26
1753918010,Chronicles Of The Void - A Science Fiction RPG,http://www.kickstarter.com/projects/189034980/chronicles-of-the-void-a-science-fiction-rpg,Games,Board & Card Games,"Dallas, TX",successful,9000.0,15101.0,1.677866667,221,2011-08-21 21:00:00+00:00,9,"$10,$20,$35,$50,$75,$100,$150,$300,$1,000",22,20,71.65
1754936547,COMBINATION - The Manipulation of the 4 basic signs of math.,http://www.kickstarter.com/projects/1397195493/combination-the-manipulation-of-the-4-basic-signs,Games,Board & Card Games,"Litchfield Park, AZ",live,8000.0,741.0,0.092625,16,2012-06-03 19:33:49+00:00,10,"$10,$15,$28,$45,$55,$85,$100,$135,$255,$355",1,2,60.0
1755259551,Dark Eon Assassin,http://www.kickstarter.com/projects/1990654819/dark-eon-assassin,Games,Board & Card Games,"Dayton, OH",failed,20000.0,5879.0,0.29395,91,2012-05-28 09:27:45+00:00,12,"$5,$10,$25,$50,$60,$75,$95,$100,$100,$150,$500,$1,000",3,24,30.0
1755998557,HonorBound,http://www.kickstarter.com/projects/1023290926/honorbound,Games,Board & Card Games,"Denver, CO",successful,10000.0,10266.0,1.0266,42,2010-10-31 16:00:00+00:00,4,"$5,$60,$200,$500",1,3,46.77
1761748716,Dead Man's Box - Game,http://www.kickstarter.com/projects/369935003/dead-mans-box-game,Games,Board & Card Games,"Glassboro, NJ",failed,500.0,20.0,0.04,1,2011-01-21 15:57:59+00:00,3,"$1,$20,$25",0,0,30.0
1762386113,Kamakura,http://www.kickstarter.com/projects/dyadgames/kamakura,Games,Board & Card Games,"Delaware, OH",successful,2500.0,5063.0,2.025204,189,2011-06-15 00:46:49+00:00,5,"$15,$25,$35,$50,$80",9,38,40.0
1763665032,Dropholes!,http://www.kickstarter.com/projects/924539627/dropholes,Games,Board & Card Games,"Burley, ID",failed,69000.0,370.0,0.005362319,2,2012-04-09 03:34:34+00:00,9,"$20,$50,$100,$350,$800,$1,000,$2,500,$6,500,$10,000",0,0,59.96
1764011493,Creating Cadeau the RPG,http://www.kickstarter.com/projects/cadeaurpg/creating-cadeau-the-rpg,Games,Board & Card Games,"Portland, OR",live,200000.0,311.0,0.001555,3,2012-06-25 04:00:00+00:00,11,"$1,$5,$10,$25,$50,$75,$99,$100,$300,$600,$5,000",0,4,30.47
1771059118,"Random Thought, The Game",http://www.kickstarter.com/projects/622329418/random-thought-the-game,Games,Board & Card Games,"Los Angeles, CA",failed,2000.0,10.0,0.005,2,2012-02-26 05:09:44+00:00,5,"$5,$10,$25,$50,$100",0,0,45.0
1773524536,"Metavolve, Scifi  board game",http://www.kickstarter.com/projects/978190563/metavolve-scifi-board-game,Games,Board & Card Games,"San Diego, CA",failed,900.0,0.0,0.0,0,2011-04-13 23:26:18+00:00,1,$1,0,2,70.96
1773833899,Thunder BlundersäÎÂ  (A brilliant game for growing naturally good manners.),http://www.kickstarter.com/projects/177594713/thunder-blunders%C2%AE-an-upbeat-game-with-lots-of-ha,Games,Board & Card Games,"Sausalito, CA",failed,25000.0,100.0,0.004,1,2009-10-24 22:12:00+00:00,1,$100,1,1,85.98
1780142997,Time Flux: Origins of War,http://www.kickstarter.com/projects/798220334/time-flux-an-expandable-card-game-with-a-board-gam,Games,Board & Card Games,"San Francisco, CA",successful,5000.0,6804.0,1.3608,76,2011-12-12 07:00:00+00:00,8,"$1,$30,$50,$60,$75,$135,$200,$575",24,44,31.75
1786663858,Zong Shi ¢ä Earn the right to be named Grand Master Craftsman,http://www.kickstarter.com/projects/167427101/zong-shi-earn-the-right-to-be-named-grand-master-c,Games,Board & Card Games,"Chicago, IL",successful,9750.0,19110.0,1.96,239,2011-12-10 02:00:00+00:00,8,"$1,$50,$55,$60,$100,$150,$200,$1,000",10,38,59.66
1792365734,Mathematician's Dice,http://www.kickstarter.com/projects/glyphobet/mathematicians-dice,Games,Board & Card Games,"San Francisco, CA",successful,2200.0,19620.0,8.918281818,1228,2011-02-23 17:01:21+00:00,4,"$5,$10,$20,$50",9,88,30.0
1797566074,The Tomb of Kochun - A Pathfinder Roleplaying Module,http://www.kickstarter.com/projects/michaelbielaczyc/the-tomb-of-kochun-a-roleplaying-module,Games,Board & Card Games,"Nashville, TN",successful,400.0,542.0,1.35415,34,2012-02-12 20:03:49+00:00,4,"$5,$15,$25,$50",10,0,30.0
1799788210,Early Dark Tabletop Role-Playing Game,http://www.kickstarter.com/projects/anthroposgames/early-dark-tabletop-role-playing-game,Games,Board & Card Games,"Austin, TX",successful,3200.0,6590.0,2.059375,143,2010-08-27 22:00:00+00:00,10,"$2,$5,$15,$29,$45,$69,$99,$139,$249,$399",21,48,46.77
1803683626,SWM Gamers - Destiny of the Force Virtual Set,http://www.kickstarter.com/projects/1123719385/swm-gamers-destiny-of-the-force-virtual-set,Games,Board & Card Games,"Joplin, MO",successful,1800.0,3161.0,1.756111111,148,2010-12-01 18:57:58+00:00,2,"$20,$20",1,6,70.04
1809530520,D-Day Dice Board Game,http://www.kickstarter.com/projects/1325766284/d-day-dice-board-game,Games,Board & Card Games,"Atlanta, GA",successful,13000.0,171805.0,13.21579,2122,2011-12-09 05:30:42+00:00,11,"$35,$50,$75,$100,$100,$125,$125,$140,$200,$350,$450",23,509,40.04
1813076884,"Vampires, Werewolves, Witches, and Fairies: A fun quick card game for 2-10 players",http://www.kickstarter.com/projects/gozergames/vampires-werewolves-witches-and-fairies-a-fun-quic,Games,Board & Card Games,"Chicago, IL",successful,6000.0,7668.0,1.278001667,94,2010-11-01 03:10:47+00:00,7,"$2,$10,$20,$35,$50,$100,$500",16,22,47.0
1817591022,Exile Sun - Miniatures!,http://www.kickstarter.com/projects/gameknightgames/exile-sun-miniatures,Games,Board & Card Games,"St Petersburg, FL",successful,1000.0,16934.0,16.93411,290,2012-02-11 05:59:00+00:00,7,"$1,$10,$50,$80,$80,$105,$150",11,71,21.07
1817979723,FrankenDie: The Party Game for the Madly Insane!,http://www.kickstarter.com/projects/theotherside/frankendie-the-party-game-for-the-madly-insane,Games,Board & Card Games,"Ottawa, Canada",successful,9500.0,13127.0,1.381821053,248,2012-01-09 04:00:00+00:00,10,"$5,$25,$30,$70,$85,$185,$200,$250,$300,$350",17,25,46.32
1822886377,Let's Go Crabbing,http://www.kickstarter.com/projects/560015817/lets-go-crabbing,Games,Board & Card Games,"Cambridge, MD",failed,35000.0,81.0,0.002314286,5,2012-05-14 19:23:37+00:00,7,"$10,$25,$50,$100,$250,$500,$1,000",0,0,60.0
1826925031,Hunt The Wumpus,http://www.kickstarter.com/projects/1382641577/hunt-the-wumpus,Games,Board & Card Games,"Mankato, MN",failed,8000.0,235.0,0.029375,8,2011-05-21 02:52:53+00:00,5,"$2,$20,$30,$200,$1,000",1,3,30.0
1827289267,Picnic Panic,http://www.kickstarter.com/projects/1811551574/picnic-panic,Games,Board & Card Games,"San Francisco, CA",failed,6200.0,16.0,0.002580645,1,2012-05-16 21:05:27+00:00,15,"$3,$7,$10,$16,$20,$28,$38,$45,$52,$100,$120,$180,$220,$390,$640",1,0,30.0
1827420343,LangGuini a Card Game!,http://www.kickstarter.com/projects/bigrye/langguini-a-card-game,Games,Board & Card Games,"Woodbury, NJ",successful,2200.0,5398.0,2.453409091,144,2012-01-17 01:55:46+00:00,16,"$1,$9,$18,$23,$25,$33,$49,$52,$53,$62,$75,$99,$199,$200,$500,$2,000",29,72,45.0
1831114981,Shadowrift,http://www.kickstarter.com/projects/342476146/shadowrift,Games,Board & Card Games,"Evanston, IL",failed,10000.0,1411.0,0.1411,28,2011-12-03 15:16:04+00:00,6,"$1,$10,$40,$80,$100,$200",2,1,30.04
1832083342,Cowtown - The game to play 'til the cows come home.,http://www.kickstarter.com/projects/167427101/cowtown-the-game-to-play-til-the-cows-come-home,Games,Board & Card Games,"Chicago, IL",live,4000.0,1253.0,0.31325,37,2012-07-14 21:08:49+00:00,6,"$5,$20,$22,$40,$60,$75",0,4,60.0
1832991211,Wasteland: A post-apocalyptic zombie survival strategy game!,http://www.kickstarter.com/projects/ohmsgaming/wasteland-a-post-apocalyptic-zombie-survival-strat,Games,Board & Card Games,"Pensacola, FL",failed,5000.0,2642.0,0.5284,41,2012-01-29 05:59:00+00:00,17,"$5,$10,$20,$25,$30,$30,$50,$75,$75,$125,$125,$250,$375,$375,$375,$375,$750",9,40,46.29
1834901481,Vendetta,http://www.kickstarter.com/projects/80793621/vendetta,Games,Board & Card Games,"Los Angeles, CA",failed,7000.0,2228.0,0.318285714,63,2011-11-29 08:00:01+00:00,6,"$1,$5,$25,$50,$120,$500",8,3,60.04
1836526360,Zombie and Survivor Old Maid Card Games,http://www.kickstarter.com/projects/426830826/zombie-and-survivor-old-maid-card-games,Games,Board & Card Games,"Highland, IN",live,25000.0,0.0,0.0,0,2012-06-09 00:42:25+00:00,26,"$1,$10,$10,$16,$30,$30,$30,$30,$55,$55,$55,$55,$55,$55,$110,$130,$500,$500,$500,$500,$850,$850,$1,800,$1,800,$1,800,$1,800",0,0,30.0
1839304671,"Indie Nerd Board Game, Needs Player Character Miniature Sculpted!",http://www.kickstarter.com/projects/2121023188/indie-nerd-board-game-needs-hero-miniature-sculpted,Games,Board & Card Games,"New York, NY",successful,1500.0,1741.0,1.16068,28,2009-06-15 05:10:00+00:00,5,"$1,$5,$20,$35,$200",5,2,30.94
1850623571,"MicePace (Invisible, Audio) MouseMaze (For Humans) 2.0",http://www.kickstarter.com/projects/mpginteracitvearts/micepace-invisible-audio-mousemaze-for-humans,Games,Board & Card Games,"Los Angeles, CA",failed,20000.0,1699.0,0.08495,55,2010-04-20 09:18:00+00:00,11,"$1,$5,$20,$50,$75,$100,$200,$500,$1,000,$5,000,$10,000",3,0,59.42
1859749403,"Mirror, Mirror - a game of deception, reflection and love",http://www.kickstarter.com/projects/167427101/mirror-mirror-a-game-of-deception-reflection-and-l,Games,Board & Card Games,"Chicago, IL",successful,5000.0,5261.0,1.0522,61,2011-08-11 01:53:13+00:00,13,"$1,$20,$30,$40,$45,$55,$65,$75,$80,$90,$100,$110,$1,000",4,3,60.0
1864352284,Carmine: Truth in the Darkness,http://www.kickstarter.com/projects/attentionspangames/carmine-truth-in-the-darkness,Games,Board & Card Games,"Seattle, WA",successful,350.0,818.0,2.337142857,15,2012-01-09 20:53:22+00:00,15,"$8,$12,$15,$20,$35,$40,$50,$65,$75,$85,$95,$150,$200,$225,$235",3,2,30.0
1871995389,Domus Ruins: Ready-to-Play Scenery for Miniatures Games,http://www.kickstarter.com/projects/advancedterrain/domus-ruins-ready-to-play-scenery-for-miniatures-g,Games,Board & Card Games,"Seattle, WA",successful,1000.0,7602.0,7.602,139,2011-09-01 23:55:18+00:00,6,"$1,$25,$40,$50,$65,$250",27,27,30.0
1875952250,"&quot;Cholent, The Game!&quot; An Original, Jewish Card Game",http://www.kickstarter.com/projects/121114160/cholent-the-game,Games,Board & Card Games,Not Available,failed,5000.0,721.0,0.1442,16,2010-09-06 03:59:00+00:00,6,"$9,$18,$36,$54,$108,$216",2,0,45.18
1883831842,Mangopork: Game &amp; Comic,http://www.kickstarter.com/projects/562690004/mangopork-game-and-comic,Games,Board & Card Games,Not Available,failed,4500.0,0.0,0.0,0,2010-08-22 03:59:00+00:00,11,"$1,$5,$10,$15,$20,$40,$50,$75,$100,$400,$1,000",1,0,45.83
1888130321,Mob Ties: The Board Game,http://www.kickstarter.com/projects/362171238/mob-ties-the-board-game,Games,Board & Card Games,"Lexington, KY",successful,10500.0,12960.0,1.234285714,143,2011-01-17 15:45:18+00:00,9,"$1,$10,$25,$50,$75,$100,$150,$250,$2,000",28,26,90.04
1889864699,Inevitable: dystopian tabletop gaming,http://www.kickstarter.com/projects/dystopianholdings/inevitable-dystopian-tabletop-gaming,Games,Board & Card Games,"Boston, MA",successful,3000.0,9435.0,3.145,101,2010-06-01 16:01:00+00:00,7,"$10,$30,$45,$75,$150,$350,$500",18,19,88.87
1897526072,Divided Republic: A Boardgame About the Election of 1860,http://www.kickstarter.com/projects/1926752146/divided-republic-a-boardgame-about-the-election-of,Games,Board & Card Games,"Ladera Ranch, CA",successful,13000.0,14447.0,1.111313077,249,2011-10-03 06:56:52+00:00,9,"$1,$30,$45,$60,$100,$150,$175,$200,$250",19,26,40.0
1903188908,Omen: A Reign of War.  Second Edition.,http://www.kickstarter.com/projects/smallboxgames/omen-a-reign-of-war-second-edition,Games,Board & Card Games,"Atlanta, GA",successful,25000.0,34443.0,1.3777204,577,2012-01-21 16:59:00+00:00,11,"$1,$5,$15,$25,$26,$45,$55,$75,$100,$120,$135",19,321,44.55
1906778826,Revision 1 - Drafting Themed BicycleäÎÂ Playing Cards,http://www.kickstarter.com/projects/onefreehour/revision-1-drafting-themed-playing-cards,Games,Board & Card Games,"Indianapolis, IN",successful,5500.0,26681.0,4.851107273,1172,2011-09-07 16:00:00+00:00,18,"$5,$5,$10,$25,$40,$60,$100,$100,$220,$360,$560,$700,$750,$750,$1,120,$1,200,$2,000,$2,000",21,304,33.92
1913694990,"HULL BREACH!(C), The Collectable Card Game.",http://www.kickstarter.com/projects/hullbreach/hull-breachc-the-collectable-card-game,Games,Board & Card Games,"Providence, RI",failed,20000.0,737.0,0.03685,16,2012-02-24 15:38:52+00:00,6,"$1,$10,$25,$50,$150,$1,000",3,1,30.0
1919498560,Carnival - A deck and dice game.,http://www.kickstarter.com/projects/dicehateme/carnival-a-deck-and-dice-game,Games,Board & Card Games,"Durham, NC",successful,5000.0,34437.0,6.88733,814,2011-10-02 07:00:00+00:00,12,"$1,$10,$10,$20,$25,$35,$45,$65,$65,$350,$500,$1,000",33,82,46.12
1926146788,Lunch Box Board Game,http://www.kickstarter.com/projects/394041209/lunch-box-board-game,Games,Board & Card Games,"Lago Vista, TX",failed,130000.0,711.0,0.005469231,14,2012-01-28 19:45:00+00:00,5,"$5,$10,$45,$90,$190",8,1,59.24
1941016074,Conspiracy X RPG The Paranormal Sourcebook,http://www.kickstarter.com/projects/1801360072/conspiracy-x-rpg-the-paranormal-sourcebook,Games,Board & Card Games,"Albany, NY",successful,5000.0,10354.0,2.0708,195,2012-01-26 19:00:56+00:00,6,"$2,$15,$40,$50,$75,$75",8,29,60.0
1941231022,Drag Show the Drinking Game,http://www.kickstarter.com/projects/1463759803/drag-show-the-drinking-game,Games,Board & Card Games,"Denver, CO",failed,2500.0,140.0,0.056,7,2011-04-15 02:21:14+00:00,5,"$5,$15,$25,$100,$350",0,0,31.0
1946283114,Void Vultures,http://www.kickstarter.com/projects/viciouscrucible/void-vultures,Games,Board & Card Games,"North Hollywood, CA",successful,750.0,4077.0,5.436,258,2011-11-01 06:59:00+00:00,7,"$5,$10,$20,$30,$40,$50,$100",23,13,20.59
1949887075,Impact City Roller Derby,http://www.kickstarter.com/projects/springboard/impact-city-roller-derby,Games,Board & Card Games,"Indianapolis, IN",live,15000.0,7790.0,0.519333333,123,2012-06-25 03:59:00+00:00,7,"$10,$30,$40,$75,$110,$400,$1,000",4,22,33.53
1950722029,Ocho The Game: An artist-created card game for everyone.,http://www.kickstarter.com/projects/1843420307/ocho-the-game-an-artist-created-card-game-for-ever,Games,Board & Card Games,"Miami, FL",failed,16000.0,3008.0,0.188,43,2011-08-29 04:01:34+00:00,20,"$1,$20,$20,$36,$48,$60,$76,$88,$100,$120,$140,$160,$200,$240,$360,$400,$480,$500,$3,000,$6,000",12,3,30.0
1952107054,Z-Ward: a survival-horror Parsely game,http://www.kickstarter.com/projects/jsorensen/z-ward-a-survival-horror-parsely-game,Games,Board & Card Games,"Sunnyside, NY",successful,1000.0,7694.0,7.694,281,2011-12-01 04:59:00+00:00,12,"$2,$5,$10,$15,$20,$25,$50,$100,$250,$500,$750,$1,500",15,55,40.7
1953577298,Bitdust The Roleplaying Game,http://www.kickstarter.com/projects/1316189427/bitdust-the-roleplaying-game,Games,Board & Card Games,"Coral Springs, FL",failed,18000.0,1341.0,0.0745,11,2012-01-21 06:43:52+00:00,5,"$20,$60,$120,$300,$1,000",0,0,45.0
1955534717,CPU Wars Volume 1.0 - The Card Game,http://www.kickstarter.com/projects/harrymylo/cpu-wars-volume-10-the-card-game,Games,Board & Card Games,"London, United Kingdom",successful,3500.0,17752.0,5.072022857,746,2011-12-23 20:00:00+00:00,6,"$2,$15,$25,$50,$150,$600",32,86,24.49
1961061879,Geek Fight: The Expandable Card Game,http://www.kickstarter.com/projects/divingdragongames/geek-fight-the-expandable-card-game,Games,Board & Card Games,"Bolingbrook, IL",failed,4000.0,1262.0,0.3155,35,2012-05-19 01:04:29+00:00,9,"$10,$15,$23,$42,$50,$69,$89,$200,$275",1,6,45.0
1972950716,Triumvirate Pre-Orders,http://www.kickstarter.com/projects/2012515236/triumvirate-pre-orders,Games,Board & Card Games,Not Available,successful,20.0,1550.0,77.5,59,2010-07-04 15:00:00+00:00,6,"$20,$25,$50,$100,$250,$500",5,4,89.86
1986235685,Rolling Freight Board Game,http://www.kickstarter.com/projects/13415575/rolling-freight-board-game,Games,Board & Card Games,"Houston, TX",successful,18000.0,21186.0,1.177,293,2011-04-06 19:22:14+00:00,7,"$1,$10,$60,$115,$250,$305,$330",36,112,45.96
1994316357,DC's Card Game,http://www.kickstarter.com/projects/1152468897/dcs-card-game,Games,Board & Card Games,"Milwaukee, WI",successful,500.0,651.0,1.302,14,2012-05-29 17:35:03+00:00,6,"$1,$4,$10,$25,$50,$100",0,5,40.0
1998800017,Be Part of Table Top Gaming History!,http://www.kickstarter.com/projects/1165033900/be-part-of-table-top-gaming-history,Games,Board & Card Games,"Newport News, VA",successful,1100.0,1269.0,1.153636364,75,2011-01-03 19:29:37+00:00,6,"$10,$15,$28,$35,$100,$120",5,10,60.04
2001714090,Cosplay Conquest,http://www.kickstarter.com/projects/679784946/cosplay-conquest,Games,Board & Card Games,"Oxnard, CA",failed,300.0,140.0,0.466666667,3,2012-06-01 04:05:08+00:00,5,"$10,$20,$50,$80,$100",0,0,30.0
